id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
18888,K57S,small_airport,Troy Airport,48.480202,-115.903999,2017.0,,US,US-MT,Troy,no,K57S,,57S,,https://en.wikipedia.org/wiki/Troy_Airport,
18889,K58M,small_airport,Cecil County Airport,39.5742,-75.869797,106.0,,US,US-MD,Elkton,no,K58M,,58M,,https://en.wikipedia.org/wiki/Claremont_Airport_(Maryland),
18890,K5A1,small_airport,Norwalk Huron County Airport,41.244801,-82.551201,852.0,,US,US-OH,Norwalk,no,K5A1,,5A1,,https://en.wikipedia.org/wiki/Norwalk-Huron_County_Airport,
18892,K5A6,small_airport,Winona–Montgomery County Airport,33.4654007,-89.72920227,364.0,,US,US-MS,Winona,no,5A6,,5A6,,https://en.wikipedia.org/wiki/Winona-Montgomery_County_Airport,
18894,K5B2,small_airport,Saratoga County Airport,43.0513,-73.861198,434.0,,US,US-NY,Saratoga Springs,no,K5B2,,5B2,,https://en.wikipedia.org/wiki/Saratoga_County_Airport,
18898,K5C8,small_airport,Washburn Municipal Airport,47.3511667,-101.0258889,1908.0,,US,US-ND,Washburn,no,,,5C8,,https://en.wikipedia.org/wiki/Washburn_Municipal_Airport,ND66
18899,K5F0,small_airport,Arcadia Bienville Parish Airport,32.532016,-92.952675,440.0,,US,US-LA,Arcadia,no,K5F0,,5F0,,https://en.wikipedia.org/wiki/Arcadia%E2%80%93Bienville_Parish_Airport,
18903,K5G7,small_airport,Bluffton Airport,40.885399,-83.868599,851.0,,US,US-OH,Bluffton,no,,,5G7,,https://en.wikipedia.org/wiki/Bluffton_Airport,
18905,K5I4,small_airport,Sheridan Airport,40.177898,-86.2173,936.0,,US,US-IN,Sheridan,no,K5I4,,5I4,,https://en.wikipedia.org/wiki/Sheridan_Airport,
18908,K5K1,small_airport,Zelmer Memorial Airpark Inc Airport,39.419998,-89.991203,663.0,,US,US-IL,Palmyra,no,K5K1,,5K1,,https://en.wikipedia.org/wiki/Zelmer_Memorial_Airpark,
18911,K5M0,small_airport,Hartselle-Morgan County Regional Airport,34.408234,-86.932951,628.0,,US,US-AL,Hartselle,no,5M0,,5M0,,https://en.wikipedia.org/wiki/Hartselle%E2%80%93Morgan_County_Regional_Airport,
18913,K5M4,small_airport,Fordyce Municipal Airport,33.845798,-92.365501,193.0,,US,US-AR,Fordyce,no,,,5M4,,https://en.wikipedia.org/wiki/Fordyce_Municipal_Airport,HL Hopkins
18914,K5M5,small_airport,Crystal Lake Airport,36.343601,-94.444801,1180.0,,US,US-AR,Decatur,no,K5M5,,5M5,,https://en.wikipedia.org/wiki/Crystal_Lake_Airport,
18917,K5N2,small_airport,Prentice Airport,45.538313,-90.275978,1578.0,,US,US-WI,Prentice,no,,PRW,5N2,http://vil.prentice.wi.gov/departments/airport/,https://en.wikipedia.org/wiki/Prentice_Airport,WI40
18918,K5N8,small_airport,Casselton Robert Miller Regional Airport,46.854,-97.208702,933.0,,US,US-ND,Casselton,no,K5N8,,5N8,,https://en.wikipedia.org/wiki/Casselton_Robert_Miller_Regional_Airport,
18920,K5R1,small_airport,Roy Wilcox Airport,31.451799,-88.194504,165.0,,US,US-AL,Chatom,no,K5R1,,5R1,,https://en.wikipedia.org/wiki/Roy_Wilcox_Airport,
18923,K5R4,small_airport,Foley Municipal Airport,30.4277,-87.700798,74.0,,US,US-AL,Foley,no,K5R4,,5R4,,https://en.wikipedia.org/wiki/Foley_Municipal_Airport,
18925,K5S0,small_airport,Oakridge State Airport,43.75260162353516,-122.50299835205078,1393.0,,US,US-OR,Oakridge,no,K5S0,,5S0,,https://en.wikipedia.org/wiki/Oakridge_State_Airport,
18926,K5S2,small_airport,Crescent Lake State Airport,43.5326,-121.949997,4810.0,,US,US-OR,Crescent Lake,no,,,5S2,,https://en.wikipedia.org/wiki/Crescent_Lake_State_Airport,
18927,K5S6,small_airport,Cape Blanco State Airport,42.857899,-124.517998,214.0,,US,US-OR,Sixes,no,,,5S6,,https://en.wikipedia.org/wiki/Cape_Blanco_State_Airport,
18928,K5S9,small_airport,Valley View Airport,45.307671,-122.318133,735.0,,US,US-OR,Estacada,no,K5S9,,5S9,,https://en.wikipedia.org/wiki/Valley_View_Airport,
18929,K5T6,small_airport,Doña Ana County International Jetport,31.881001,-106.705002,4112.0,,US,US-NM,Santa Teresa,no,KDNA,,DNA,https://www.donaanacounty.org/works/airport,https://en.wikipedia.org/wiki/Do%C3%B1a_Ana_County_International_Jetport,"5T6, Dona Ana County At Santa Teresa Airport"
18930,K5T9,small_airport,Maverick County Memorial International Airport,28.859766,-100.516682,887.0,,US,US-TX,Eagle Pass,no,,EGP,5T9,,https://en.wikipedia.org/wiki/Maverick_County_Memorial_International_Airport,
18932,K5U5,small_airport,Fairfield Airport,47.629101,-111.980003,3989.0,,US,US-MT,Fairfield,no,K5U5,,5U5,,https://en.wikipedia.org/wiki/Fairfield_Airport,
18934,K5V5,small_airport,Shiprock Airstrip,36.6978,-108.700996,5270.0,,US,US-NM,Shiprock,no,K5V5,,5V5,,https://en.wikipedia.org/wiki/Shiprock_Airstrip,"Naatʼáanii Nééz, Tsé Bitʼaʼí"
18938,K5W8,small_airport,Siler City Municipal Airport,35.7043,-79.504204,614.0,,US,US-NC,Siler City,no,KSCR,,SCR,http://www.silercity.org/index.asp?Type=B_BASIC&SEC=%7B33E50FDB-5CE5-473D-832E-E282A93E5BF2%7D,https://en.wikipedia.org/wiki/Siler_City_Municipal_Airport,5W8
18939,K5Y1,small_airport,Albert J Lindberg Airport,46.035412,-84.417673,760.0,,US,US-MI,Hessel,no,5Y1,,5Y1,,https://en.wikipedia.org/wiki/Albert_J._Lindberg_Airport,
18944,K61A,small_airport,Camden Municipal Airport,31.9797,-87.339104,143.0,,US,US-AL,Camden,no,K61A,,61A,,https://en.wikipedia.org/wiki/Camden_Municipal_Airport,
18945,K61B,medium_airport,Boulder City Municipal Airport,35.947161,-114.858799,2201.0,,US,US-NV,Boulder City,yes,KBVU,BLD,BVU,,https://en.wikipedia.org/wiki/Boulder_City_Municipal_Airport,61B
18946,K61C,small_airport,Fort Atkinson Municipal Airport,42.9632,-88.817596,800.0,,US,US-WI,Jefferson,no,K61C,,61C,,https://en.wikipedia.org/wiki/Fort_Atkinson_Municipal_Airport,
18947,K61R,small_airport,Newton Municipal Airport,30.884399,-93.741798,320.0,,US,US-TX,Newton,no,K61R,,61R,,https://en.wikipedia.org/wiki/Newton_Municipal_Airport_(Texas),
18948,K61S,small_airport,Cottage Grove State Airport,43.799800872802734,-123.02899932861328,641.0,,US,US-OR,Cottage Grove,no,K61S,,61S,,https://en.wikipedia.org/wiki/Cottage_Grove_State_Airport,
18949,K62D,small_airport,Warren Airport,41.266998,-80.927399,905.0,,US,US-OH,Warren,no,K62D,,62D,,https://en.wikipedia.org/wiki/Warren_Airport_(Ohio),
18950,K62S,small_airport,Christmas Valley Airport,43.23623,-120.665059,4317.0,,US,US-OR,Christmas Valley,no,,,62S,,https://en.wikipedia.org/wiki/Christmas_Valley_Airport,
18953,K63C,small_airport,Adams County Legion Field,43.960131,-89.789248,976.0,,US,US-WI,Adams,no,,,63C,,https://en.wikipedia.org/wiki/Adams_County_Airport,
18957,K64S,small_airport,Prospect State Airport,42.74319839477539,-122.48799896240234,2578.0,,US,US-OR,Prospect,no,K64S,,64S,,https://en.wikipedia.org/wiki/Prospect_State_Airport,
18960,K65S,small_airport,Boundary County Airport,48.7258,-116.294998,2337.0,,US,US-ID,Bonners Ferry,no,,,65S,,https://en.wikipedia.org/wiki/Boundary_County_Airport,
18965,K67A,small_airport,Fort Deposit Lowndes County Airport,31.972382,-86.59215,490.0,,US,US-AL,Fort Deposit,no,67A,,67A,,https://en.wikipedia.org/wiki/Fort_Deposit%E2%80%93Lowndes_County_Airport,
18966,K67L,medium_airport,Mesquite International Airport,36.833105,-114.055928,1978.0,,US,US-NV,Mesquite,no,,MFH,67L,http://www.cityofmesquite.com/457/Airport-Mesquite-Metro-Airport,https://en.wikipedia.org/wiki/Mesquite_Airport,
18968,K68,small_airport,Garnett Municipal Airport,38.27717,-95.215287,989.0,,US,US-KS,Garnett,no,KK68,,K68,,https://en.wikipedia.org/wiki/Garnett_Municipal_Airport,
18970,K68J,closed,Tallahassee Commercial Airport,30.5473,-84.373802,155.0,,US,US-FL,Tallahassee /Havana/,no,,,,,https://en.wikipedia.org/wiki/Tallahassee_Commercial_Airport,"68J, 68J"
18971,K68S,small_airport,Davenport Municipal Airport,47.652058,-118.173792,2421.0,,US,US-WA,Davenport,no,K68S,,68S,,https://en.wikipedia.org/wiki/Davenport_Municipal_Airport_(Washington),
18973,K69V,small_airport,Huntington Municipal Airport,39.361198,-110.917,5915.0,,US,US-UT,Huntington,no,,,69V,,https://en.wikipedia.org/wiki/Huntington_Municipal_Airport_(Utah),
18978,K6B9,small_airport,Skaneateles Aero Drome,42.914001,-76.440804,1038.0,,US,US-NY,Skaneateles,no,,,6B9,,https://en.wikipedia.org/wiki/Skaneateles_Aerodrome,
18980,K6D6,small_airport,Greenville Municipal Airport,43.1423,-85.253799,855.0,,US,US-MI,Greenville,no,K6D6,,6D6,,https://en.wikipedia.org/wiki/Greenville_Municipal_Airport_(Michigan),
18982,K6D9,small_airport,Iosco County Airport,44.312801,-83.422302,606.0,,US,US-MI,East Tawas,no,,ECA,6D9,http://www.us23heritageroute.org/location.asp?ait=av&aid=839,https://en.wikipedia.org/wiki/Iosco_County_Airport,
18986,K6G1,small_airport,Titusville Airport,41.608799,-79.741302,1600.0,,US,US-PA,Titusville,no,K6G1,,6G1,,https://en.wikipedia.org/wiki/Titusville_Airport,
18989,K6I2,small_airport,Lebanon Springfield Airport - George Hoerter Field,37.633499,-85.241798,866.0,,US,US-KY,Springfield,no,K6I2,,6I2,,https://en.wikipedia.org/wiki/Lebanon-Springfield_Airport,
18990,K6I4,small_airport,Boone County Airport,40.007301,-86.440598,959.0,,US,US-IN,Lebanon,no,K6I4,,6I4,,https://en.wikipedia.org/wiki/Boone_County_Airport_(Indiana),
18993,K6J2,small_airport,Saint George Airport,33.195499,-80.508499,85.0,,US,US-SC,Saint George,no,,,6J2,https://www.dorchestercountysc.gov/government/administrative-services/airport,https://en.wikipedia.org/wiki/St._George_Airport_(South_Carolina),St George
18998,K6K5,small_airport,Sisters Eagle Air Airport,44.30459976196289,-121.53900146484376,3168.0,,US,US-OR,Sisters,no,K6K5,,6K5,,https://en.wikipedia.org/wiki/Sisters_Eagle_Air_Airport,
19000,K6L4,small_airport,Logan County Airport,37.855701,-81.915901,1667.0,,US,US-WV,Logan,no,6L4,,6L4,,https://en.wikipedia.org/wiki/Logan_County_Airport_(West_Virginia),
19002,K6M0,small_airport,Hazen Municipal Airport - David Duch Field,34.759399,-91.6381,230.0,,US,US-AR,Hazen,no,K6M0,,6M0,,https://en.wikipedia.org/wiki/Hazen_Municipal_Airport,
19005,K6M7,small_airport,Marianna/Lee County Airport Steve Edwards Field,34.7803,-90.8106,219.0,,US,US-AR,Marianna,no,6M7,,6M7,,https://en.wikipedia.org/wiki/Marianna/Lee_County_Airport,
19006,K6R3,small_airport,Cleveland Municipal Airport,30.3564,-95.008003,150.0,,US,US-TX,Cleveland,no,,,6R3,,https://en.wikipedia.org/wiki/Cleveland_Municipal_Airport_(Texas),
19007,K6R6,small_airport,Terrell County Airport,30.046,-102.212997,2322.0,,US,US-TX,Dryden,no,K6R6,,6R6,,https://en.wikipedia.org/wiki/Terrell_County_Airport,
19010,K6S2,small_airport,Florence Municipal Airport,43.98279953,-124.111000061,51.0,,US,US-OR,Florence,no,,FMU,6S2,http://www.ci.florence.or.us/airport,https://en.wikipedia.org/wiki/Florence_Municipal_Airport,
19011,K6S3,small_airport,Woltermann Memorial Airport,45.630501,-109.238998,3575.0,,US,US-MT,Columbus,no,K6S3,,6S3,,https://en.wikipedia.org/wiki/Woltermann_Memorial_Airport,
19013,K6S8,small_airport,Laurel Municipal Airport,45.703098,-108.761002,3517.0,,US,US-MT,Laurel,no,K6S8,,6S8,,https://en.wikipedia.org/wiki/Laurel_Municipal_Airport,
19017,K6V4,small_airport,Wall Municipal Airport,43.999344,-102.254477,2813.0,,US,US-SD,Wall,no,6V4,,6V4,,https://en.wikipedia.org/wiki/Wall_Municipal_Airport,
19019,K6Y1,small_airport,Bois Blanc Airport,45.7663,-84.503799,664.0,,US,US-MI,Bois Blanc Island,no,,,6Y1,http://www.boisblanctownship.org/airport.asp,https://en.wikipedia.org/wiki/Bois_Blanc_Island_Airport,
19020,K70A,small_airport,Freddie Jones Field,32.2668,-87.718102,161.0,,US,US-AL,Linden,no,K70A,,70A,,https://en.wikipedia.org/wiki/Freddie_Jones_Field,
19022,K71,small_airport,Lincoln Municipal Airport,39.058102,-98.167,1412.0,,US,US-KS,Lincoln,no,K71,,K71,,https://en.wikipedia.org/wiki/Lincoln_Municipal_Airport_(Kansas),
19023,K71A,small_airport,Pine Hill Municipal Airport,31.966801,-87.583298,123.0,,US,US-AL,Pine Hill,no,K71A,,71A,,https://en.wikipedia.org/wiki/Pine_Hill_Municipal_Airport,
19024,K71J,small_airport,Ozark-Blackwell Field,31.431101,-85.619202,356.0,,US,US-AL,Ozark,no,,,71J,,https://en.wikipedia.org/wiki/Blackwell_Field,
19027,K73C,small_airport,Lancaster Municipal Airport,42.780499,-90.681,1008.0,,US,US-WI,Lancaster,no,K73C,,73C,,https://en.wikipedia.org/wiki/Lancaster_Municipal_Airport,
19030,K74S,small_airport,Anacortes Airport,48.498513,-122.662513,241.0,,US,US-WA,Anacortes,yes,K74S,OTS,74S,https://www.portofanacortes.com/airport,https://en.wikipedia.org/wiki/Anacortes_Airport,
19033,K76F,medium_airport,Van Zandt County Regional Airport,32.681499,-95.9841,518.0,,US,US-TX,Wills Point,no,K76F,,76F,,https://en.wikipedia.org/wiki/Van_Zandt_County_Regional_Airport,
19034,K76G,small_airport,Marine City Airport,42.721247,-82.596406,613.0,,US,US-MI,Marine City,no,,,76G,,https://en.wikipedia.org/wiki/Marine_City_Airport,
19037,K77G,small_airport,Marlette Township Airport,43.311798,-83.090897,895.0,,US,US-MI,Marlette,no,,,77G,,https://en.wikipedia.org/wiki/Marlette_Township_Airport,
19038,K77S,small_airport,Hobby Field,43.93080139160156,-123.00700378417967,538.0,,US,US-OR,Creswell,no,K77S,,77S,,https://en.wikipedia.org/wiki/Hobby_Field,
20264,K78,small_airport,Abilene Municipal Airport,38.904099,-97.235901,1152.0,,US,US-KS,Abilene,no,,,K78,http://www.abilenecityhall.com/index.aspx?NID=379,https://en.wikipedia.org/wiki/Abilene_Municipal_Airport,
19040,K78Y,small_airport,Rankin Airport,40.330746,-94.834757,976.0,,US,US-MO,Maryville,no,78Y,,78Y,,https://en.wikipedia.org/wiki/Rankin_Airport_(Missouri),K78Y
19042,K79J,medium_airport,South Alabama Regional At Bill Benton Field Airport,31.3088,-86.393799,310.0,,US,US-AL,Andalusia/Opp,no,K79J,,79J,,https://en.wikipedia.org/wiki/Andalusia-Opp_Airport,Andalusia Opp Airport
19044,K7A0,small_airport,Greensboro Municipal Airport,32.681499,-87.662102,180.0,,US,US-AL,Greensboro,no,K7A0,,7A0,,https://en.wikipedia.org/wiki/Greensboro_Municipal_Airport,
19046,K7A3,small_airport,Lanett Municipal Airport,32.812,-85.229599,624.0,,US,US-AL,Lanett,no,K7A3,,7A3,,https://en.wikipedia.org/wiki/Lanett_Municipal_Airport,
19048,K7A5,small_airport,Roanoke Municipal Airport,33.129299,-85.3666,907.0,,US,US-AL,Roanoke,no,K7A5,,7A5,,https://en.wikipedia.org/wiki/Roanoke_Municipal_Airport,
19049,K7A6,small_airport,Stevenson Airport,34.886299,-85.803299,644.0,,US,US-AL,Stevenson,no,K7A6,,7A6,,https://en.wikipedia.org/wiki/Stevenson_Airport,
19051,K7B2,small_airport,Northampton Airport,42.328098,-72.611397,121.0,,US,US-MA,Northampton,no,,,7B2,http://www.northamptonairport.com/,https://en.wikipedia.org/wiki/Northampton_Airport,
19052,K7B6,small_airport,Skylark Airpark,41.929298,-72.574501,120.0,,US,US-CT,Warehouse Point,no,K7B6,,7B6,,https://en.wikipedia.org/wiki/Skylark_Airpark,
19053,K7D3,small_airport,Baldwin Municipal Airport,43.8755,-85.842102,828.0,,US,US-MI,Baldwin,no,K7D3,,7D3,,https://en.wikipedia.org/wiki/Baldwin_Municipal_Airport,
19055,K7F3,small_airport,Caddo Mills Municipal Airport,33.036201,-96.243103,542.0,,US,US-TX,Caddo Mills,no,K7F3,,7F3,,https://en.wikipedia.org/wiki/Caddo_Mills_Municipal_Airport,
19056,K7F5,small_airport,Canton Hackney Airport,32.588401,-95.863116,500.0,,US,US-TX,Canton,no,,,7F5,,https://en.wikipedia.org/wiki/Canton-Hackney_Airport,
19058,K7G0,small_airport,Ledgedale Airpark,43.181099,-77.915802,665.0,,US,US-NY,Brockport,no,K7G0,,7G0,,https://en.wikipedia.org/wiki/Ledgedale_Airpark,
19059,K7G8,small_airport,Geauga County Airport,41.4496,-81.062897,1174.0,,US,US-OH,Middlefield,no,,,7G8,,https://en.wikipedia.org/wiki/Geauga_County_Airport,
19063,K7K5,small_airport,Kenmare Municipal Airport,48.667599,-102.047997,1962.0,,US,US-ND,Kenmare,no,K7K5,,7K5,,https://en.wikipedia.org/wiki/Kenmare_Municipal_Airport,
19064,K7K8,small_airport,Martin Field,42.45597,-96.472874,1100.0,,US,US-NE,South Sioux City,no,,,7K8,,https://en.wikipedia.org/wiki/Martin_Field_(Nebraska),
19068,K7M2,small_airport,Mountain View Wilcox Memorial Field,35.864498,-92.090302,805.0,,US,US-AR,Mountain View,no,K7M2,,7M2,,https://en.wikipedia.org/wiki/Mountain_View_Airport_(Arkansas),
19070,K7M4,small_airport,Osceola Municipal Airport,35.691101,-90.010101,234.0,,US,US-AR,Osceola,no,K7M4,,7M4,,https://en.wikipedia.org/wiki/Osceola_Municipal_Airport_(Arkansas),
19073,K7M9,small_airport,Salem Airport,36.35695,-91.830443,787.0,,US,US-AR,Salem,no,,,7M9,http://fly.arkansas.gov/salem.html,https://en.wikipedia.org/wiki/Salem_Airport_(Arkansas),
19074,K7N1,small_airport,Corning Painted Post Airport,42.1759,-77.112198,962.0,,US,US-NY,Corning,no,K7N1,,7N1,,https://en.wikipedia.org/wiki/Corning%E2%80%93Painted_Post_Airport,
19076,K7S1,small_airport,Ruby Valley Field,45.533702,-112.300283,4777.0,,US,US-MT,Twin Bridges,no,KRVF,,RVF,https://rubyvalleyaviation.com/,https://en.wikipedia.org/wiki/Twin_Bridges_Airport_(Montana),7S1
19077,K7S5,small_airport,Independence State Airport,44.867000579833984,-123.197998046875,180.0,,US,US-OR,Independence,no,K7S5,,7S5,,https://en.wikipedia.org/wiki/Independence_State_Airport,
19080,K7S9,small_airport,Lenhardt Airpark,45.18040084838867,-122.74299621582033,165.0,,US,US-OR,Hubbard,no,K7S9,,7S9,,https://en.wikipedia.org/wiki/Lenhardt_Airpark,
19084,K7V3,small_airport,Big Foot Airfield,42.5257,-88.653,951.0,,US,US-WI,Walworth,no,K7V3,,7V3,,https://en.wikipedia.org/wiki/Big_Foot_Airfield,
19090,K7W5,small_airport,Henry County Airport,41.374298,-84.0679,683.0,,US,US-OH,Napoleon,no,,,7W5,,https://en.wikipedia.org/wiki/Henry_County_Airport_(Ohio),OH17
19091,K7W6,small_airport,Hyde County Airport,35.562400817871094,-75.9552001953125,8.0,,US,US-NC,Engelhard,no,K7W6,,7W6,,https://en.wikipedia.org/wiki/Hyde_County_Airport,
19093,K80D,small_airport,Clare County Airport,44.052799,-84.8125,1142.0,,US,US-MI,Harrison,no,K80D,,80D,,https://en.wikipedia.org/wiki/Clare_County_Airport,
19094,K80F,small_airport,Antlers Municipal Airport,34.1926002502,-95.6499023438,575.0,,US,US-OK,Antlers,no,80F,ATE,80F,,https://en.wikipedia.org/wiki/Antlers_Municipal_Airport,
19095,K80T,small_airport,Quincy Municipal Airport,47.211601,-119.839996,1271.0,,US,US-WA,Quincy,no,,,80T,,https://en.wikipedia.org/wiki/Quincy_Municipal_Airport_(Washington),80WA
19096,K81B,small_airport,Oxford County Regional Airport,44.157398,-70.4813,346.0,,US,US-ME,Oxford,no,K81B,,81B,,https://en.wikipedia.org/wiki/Oxford_County_Regional_Airport,
19098,K82A,small_airport,Marion County Airport,32.282398,-84.503502,682.0,,US,US-GA,Buena Vista,no,K82A,,82A,,https://en.wikipedia.org/wiki/Marion_County_Airport_(Georgia),
19099,K82C,small_airport,Mauston New Lisbon Union Airport,43.838699,-90.137703,906.0,,US,US-WI,New Lisbon,no,K82C,,82C,,https://en.wikipedia.org/wiki/Mauston%E2%80%93New_Lisbon_Union_Airport,
19102,K83D,small_airport,Mackinac County Airport,45.891701,-84.738098,624.0,,US,US-MI,St Ignace,no,83D,,83D,,https://en.wikipedia.org/wiki/Mackinac_County_Airport,
19107,K87I,small_airport,Yazoo County Airport,32.883202,-90.4636,104.0,,US,US-MS,Yazoo City,no,K87I,,87I,,https://en.wikipedia.org/wiki/Yazoo_County_Airport,
19109,K87Y,small_airport,Blackhawk Airfield,43.1049,-89.185501,920.0,,US,US-WI,Madison,no,K87Y,,87Y,,https://en.wikipedia.org/wiki/Blackhawk_Airfield,
19114,K8A0,small_airport,Albertville Regional Airport/Thomas J Brumlik Field,34.22909927,-86.25579834,1032.0,,US,US-AL,Albertville,no,8A0,,8A0,http://albertvilleaviation.biz/,https://en.wikipedia.org/wiki/Albertville_Regional_Airport,
19115,K8A1,small_airport,Guntersville Municipal Joe Starnes Field,34.399399,-86.270203,615.0,,US,US-AL,Guntersville,no,K8A1,,8A1,,https://en.wikipedia.org/wiki/Guntersville_Municipal_Airport,
19116,K8A3,small_airport,Livingston Municipal Airport,36.412102,-85.3116,1372.0,,US,US-TN,Livingston,no,K8A3,,8A3,,https://en.wikipedia.org/wiki/Livingston_Municipal_Airport_(Tennessee),
19117,K8A6,closed,Wilgrove Air Park,35.21385,-80.668284,799.0,,US,US-NC,Charlotte,no,,,,https://web.archive.org/web/20200910142246/http://www.wilgroveairport.net/,https://en.wikipedia.org/wiki/Wilgrove_Air_Park,"8A6, QWG"
19118,K8B0,small_airport,Steven A. Bean Municipal Airport,44.991902,-70.664597,1825.0,,US,US-ME,Rangeley,no,,,8B0,,https://en.wikipedia.org/wiki/Steven_A._Bean_Municipal_Airport,
19119,K8B1,small_airport,Hawthorne Feather Airpark,43.061958,-71.905343,600.0,,US,US-NH,Hillsboro,no,K8B1,,8B1,,https://en.wikipedia.org/wiki/Hawthorne%E2%80%93Feather_Airpark,
19120,K8B5,small_airport,Tanner Hiller Airport,42.3564,-72.130096,584.0,,US,US-MA,Barre/Barre Plains,no,K8B5,,8B5,,https://en.wikipedia.org/wiki/Tanner%E2%80%93Hiller_Airport,
19122,K8D1,small_airport,New Holstein Municipal Airport,43.944199,-88.113503,992.0,,US,US-WI,New Holstein,no,8D1,,8D1,,https://en.wikipedia.org/wiki/New_Holstein_Municipal_Airport,
19124,K8D7,small_airport,Clark County Airport,44.895515,-97.712273,1792.0,,US,US-SD,Clark,no,K8D7,,8D7,,https://en.wikipedia.org/wiki/Clark_County_Airport,
19130,K8G2,small_airport,Corry Lawrence Airport,41.9076,-79.641098,1766.0,,US,US-PA,Corry,no,K8G2,,8G2,,https://en.wikipedia.org/wiki/Corry%E2%80%93Lawrence_Airport,
19131,K8G6,small_airport,Harrison County Airport,40.2384,-81.012901,1174.0,,US,US-OH,Cadiz,no,K8G6,,8G6,,https://en.wikipedia.org/wiki/Harrison_County_Airport_(Ohio),
19135,K8M1,small_airport,Booneville-Baldwyn Airport,34.590801,-88.647598,384.0,,US,US-MS,Baldwyn,no,K8M1,,8M1,,https://en.wikipedia.org/wiki/Booneville/Baldwyn_Airport,
19138,K8N2,small_airport,Skydive Chicago Airport,41.399799,-88.7939,616.0,,US,US-IL,Ottawa,no,,,8N2,,https://en.wikipedia.org/wiki/Skydive_Chicago_Airport,
19139,K8N8,small_airport,Danville Airport,40.948344,-76.64408,559.0,,US,US-PA,Danville,no,K8N8,,8N8,,https://en.wikipedia.org/wiki/Danville_Airport,
19141,K8S1,small_airport,Polson Airport,47.6954,-114.184998,2941.0,,US,US-MT,Polson,no,K8S1,,8S1,,https://en.wikipedia.org/wiki/Polson_Airport,
19150,K8V7,small_airport,Springfield Municipal Airport,37.458698,-102.617996,4390.0,,US,US-CO,Springfield,no,,,8V7,,https://en.wikipedia.org/wiki/Springfield_Municipal_Airport_(Colorado),KSPD
19151,K8W2,small_airport,New Market Airport,38.655683,-78.708995,975.0,,US,US-VA,New Market,no,K8W2,,8W2,,https://en.wikipedia.org/wiki/New_Market_Airport,Skydive Shenandoah
19152,K8WC,small_airport,Washington County Airport,37.929199,-90.731499,959.0,,US,US-MO,Potosi,no,K8WC,,8WC,,https://en.wikipedia.org/wiki/Washington_County_Airport_(Missouri),
19158,K93C,small_airport,Richland Airport,43.283401,-90.298302,742.0,,US,US-WI,Richland Center,no,K93C,,93C,,https://en.wikipedia.org/wiki/Richland_Airport_(Wisconsin),
19161,K94E,small_airport,Whiskey Creek Airport,32.759404,-108.209624,6126.0,,US,US-NM,Silver City,no,K94E,,94E,,https://en.wikipedia.org/wiki/Whiskey_Creek_Airport,
19162,K94K,small_airport,Cassville Municipal Airport,36.697399,-93.900497,1482.0,,US,US-MO,Cassville,no,K94K,,94K,,https://en.wikipedia.org/wiki/Cassville_Municipal_Airport_(Missouri),
19165,K95E,small_airport,Stallion Army Air Field,33.814598,-106.643715,4925.0,,US,US-NM,Socorro,no,,,95E,,https://en.wikipedia.org/wiki/Stallion_Army_Airfield,
19166,K95F,small_airport,Cleveland Municipal Airport,36.283798,-96.463303,912.0,,US,US-OK,Cleveland,no,K95F,,95F,,https://en.wikipedia.org/wiki/Cleveland_Municipal_Airport_(Oklahoma),
19167,K96,small_airport,Tuscola Airport,39.780899,-88.306198,665.0,,US,US-IL,Tuscola,no,KK96,,K96,,https://en.wikipedia.org/wiki/Tuscola_Airport,
19169,K97M,small_airport,Ekalaka Airport,45.8778,-104.537003,3503.0,,US,US-MT,Ekalaka,no,K97M,,97M,,https://en.wikipedia.org/wiki/Ekalaka_Airport,
19172,K99N,small_airport,Bamberg County Airport,33.304501,-81.108398,231.0,,US,US-SC,Bamberg,no,K99N,,99N,,https://en.wikipedia.org/wiki/Bamberg_County_Airport,
19175,K9A1,small_airport,Covington Municipal Airport,33.63249969,-83.84960175,809.0,,US,US-GA,Covington,no,KCVC,,CVC,http://www.covingtonmunicipalairport.com/about-us,https://en.wikipedia.org/wiki/Covington_Municipal_Airport_(Georgia),9A1
19176,K9A4,small_airport,Courtland Airport,34.659028,-87.350206,588.0,,US,US-AL,Courtland,no,9A4,,9A4,,https://en.wikipedia.org/wiki/Courtland_Airport,"Courtland Army Airfield, Lawrence County Airport"
19177,K9A5,small_airport,Barwick Lafayette Airport,34.688599,-85.290398,777.0,,US,US-GA,Lafayette,no,K9A5,,9A5,,https://en.wikipedia.org/wiki/Barwick%E2%80%93LaFayette_Airport,
19179,K9C8,small_airport,Evart Municipal Airport,43.895901,-85.279198,1018.0,,US,US-MI,Evart,no,K9C8,,9C8,,https://en.wikipedia.org/wiki/Evart_Municipal_Airport,
19183,K9D4,small_airport,Deck Airport,40.351799,-76.329597,523.0,,US,US-PA,Myerstown,no,K9D4,,9D4,,https://en.wikipedia.org/wiki/Deck_Airport,
19184,K9D7,small_airport,Cando Municipal Airport,48.48,-99.235901,1481.0,,US,US-ND,Cando,no,K9D7,,9D7,,https://en.wikipedia.org/wiki/Cando_Municipal_Airport,
